FIPS,ALAND,AWATER,farm_acre_as_percent,crop_acre_as_percent,Population_2020,RUCC_2023,area_land_km2,area_water_km2,farm_area_km2,crop_area_km2
18127,1082907704,268619696,45.7,39.47,173215,1.0,1082.907704,268.619696,494.888820728,427.4236707688
28101,1496417775,4525334,24.7,5.92,21291,8.0,1496.417775,4.525334,369.615190425,88.58793227999999
37163,2449946536,4923828,48.3,33.2,59036,6.0,2449.946536,4.923828,1183.324176888,813.3822499519999
47127,334684850,3093435,77.2,15.8,6461,9.0,334.68485,3.093435,258.3767042,52.8802063
12103,709087754,1535985874,2.1,0.77,959107,1.0,709.087754,1535.985874,14.890842834,5.4599757058
17065,1125731580,3172088,80.3,68.62,7993,9.0,1125.73158,3.172088,903.9624587399999,772.477010196
05105,1427953397,24428560,19.3,8.35,10019,2.0,1427.953397,24.42856,275.59500562100004,119.2341086495
20023,2641501921,2738021,98.8,61.17,2616,9.0,2641.501921,2.738021,2609.8038979479998,1615.8067250757001
08029,2958090987,16786781,25.6,9.09,31196,6.0,2958.090987,16.786781,757.271292672,268.8904707183
19185,1360957549,4272458,95.7,69.49,6497,9.0,1360.957549,4.272458,1302.436374393,945.7294008000999
48165,3891102467,1262946,84.2,67.4,21598,6.0,3891.102467,1.262946,3276.308277214,2622.6030627580003
01093,1922660062,3180617,23.7,6.01,29341,9.0,1922.660062,3.180617,455.670434694,115.55186972619998
37189,809214847,2271720,14.7,4.66,54086,5.0,809.214847,2.27172,118.95458250899999,37.7094118702
48317,2369724591,1931832,98.5,46.1,5237,3.0,2369.724591,1.931832,2334.1787221350005,1092.4430364510001
48037,2291982020,98385599,45.2,11.76,92893,3.0,2291.98202,98.385599,1035.97587304,269.537085552
49057,1582593470,126615001,21.3,5.9,262223,2.0,1582.59347,126.615001,337.09240911,93.37301473000001
29127,1131623305,19113754,69.2,49.72,28525,7.0,1131.623305,19.113754,783.08332706,562.643107246
36045,3283887137,1524557044,30.7,21.5,116721,3.0,3283.887137,1524.557044,1008.153351059,706.035734455
19097,1647340581,35133402,71.8,50.18,19485,6.0,1647.340581,35.133402,1182.790537158,826.6355035458
38063,2542889235,70073746,88.8,76.84,3015,8.0,2542.889235,70.073746,2258.08564068,1953.9560881740001
36019,2687763026,206581998,22.6,11.53,79843,4.0,2687.763026,206.581998,607.434443876,309.8990768978
08045,7633799008,21704895,21.3,3.37,61685,5.0,7633.799008,21.704895,1625.999188704,257.2590265696
29177,1473655261,13412073,71.2,46.01,23158,1.0,1473.655261,13.412073,1049.2425458320001,678.0287855861
39073,1091289821,5955974,15.2,4.94,28050,1.0,1091.289821,5.955974,165.876052792,53.90971715740001
01085,1854651875,23271196,44.1,9.74,10311,2.0,1854.651875,23.271196,817.9014768750001,180.64309262499998
13043,629520841,15018189,51.8,18.87,10981,9.0,629.520841,15.018189,326.091795638,118.7905826967
19113,1857048426,19835228,73.9,65.02,230299,2.0,1857.048426,19.835228,1372.358786814,1207.4528865852
06105,8234265080,73407950,2.8,0.08,16112,8.0,8234.26508,73.40795,230.55942223999995,6.587412063999999
13215,560731675,11683933,4.2,0.23,206922,2.0,560.731675,11.683933,23.55073035,1.2896828525000001
28135,1672069540,16969517,65.4,47.82,12715,9.0,1672.06954,16.969517,1093.53347916,799.5836540280001
20005,1116736557,6851102,70.3,51.5,16348,6.0,1116.736557,6.851102,785.065799571,575.1193268549999
48003,3886850258,957039,91.6,7.45,18610,6.0,3886.850258,0.957039,3560.354836328,289.570344221
39109,1053040432,7924793,64.1,57.34,108774,2.0,1053.040432,7.924793,674.998916912,603.8133837088001
48375,2352718735,35190085,100.0,11.61,118525,2.0,2352.718735,35.190085,2352.718735,273.15064513349995
40133,1638991327,19963269,55.7,12.57,23556,7.0,1638.991327,19.963269,912.918169139,206.02120980389998
45003,2773070083,24554644,20.2,8.09,168808,2.0,2773.070083,24.554644,560.160156766,224.34136971470002
06045,9082586851,961786019,30.2,2.7,91601,4.0,9082.586851,961.786019,2742.941229002,245.22984497700003
51550,876598053,32349712,15.7,13.07,249422,1.0,876.598053,32.349712,137.625894321,114.5713655271
56037,27005754360,166230245,20.6,0.55,42272,5.0,27005.75436,166.230245,5563.185398160001,148.53164898
48169,2313937114,7209242,71.2,17.11,5816,2.0,2313.937114,7.209242,1647.523225168,395.9146402054
54031,1508190150,5624064,36.7,9.05,14299,8.0,1508.19015,5.624064,553.50578505,136.491208575
55089,603495168,2287434584,33.4,27.83,91503,1.0,603.495168,2287.434584,201.56738611199998,167.9527052544
47163,1071072985,41861227,29.9,12.19,158163,2.0,1071.072985,41.861227,320.250822515,130.5637968715
45059,1846327163,26061233,26.6,7.05,67539,2.0,1846.327163,26.061233,491.123025358,130.16606499149998
56011,7393068933,28186052,82.4,8.29,7181,9.0,7393.068933,28.186052,6091.888800792,612.8854145456999
55117,1324828371,1967670377,60.7,52.35,118034,3.0,1324.828371,1967.670377,804.170821197,693.5476522185
25013,1598035087,44416923,7.5,2.8,465825,2.0,1598.035087,44.416923,119.85263152499999,44.744982436
48055,1410355153,4949867,70.0,16.69,45883,1.0,1410.355153,4.949867,987.2486071,235.38827503570002
20029,1852726652,6859888,71.7,48.97,9032,7.0,1852.726652,6.859888,1328.405009484,907.2802414844
06027,26410783053,77280938,3.9,0.21,19016,6.0,26410.783053,77.280938,1030.0205390669998,55.4626444113
01037,1685846963,39991153,7.7,0.91,10387,8.0,1685.846963,39.991153,129.810216151,15.3412073633
19059,985574547,60680641,66.3,62.14,17703,7.0,985.574547,60.680641,653.4359246610001,612.4360235058
21095,1206493478,6014134,3.4,0.17,26831,7.0,1206.493478,6.014134,41.020778252,2.0510389126000006
20061,996243013,51658044,71.5,33.9,36739,3.0,996.243013,51.658044,712.313754295,337.726381407
42011,2218072315,24220126,38.0,29.76,428849,2.0,2218.072315,24.220126,842.8674797,660.098320944
47019,883855127,16669994,13.2,3.87,56356,3.0,883.855127,16.669994,116.668876764,34.2051934149
27083,1850315111,18794794,92.9,85.12,25269,7.0,1850.315111,18.794794,1718.942738119,1574.9882224832002
51037,1231010116,5809378,38.4,12.34,11529,8.0,1231.010116,5.809378,472.70788454399997,151.9066483144
47179,845756030,8485270,46.6,23.45,133001,3.0,845.75603,8.48527,394.12230998,198.329789035
45071,1632484450,43979027,27.5,9.37,37719,6.0,1632.48445,43.979027,448.93322374999997,152.96379296499998
51093,817621467,122099188,39.8,27.88,38606,1.0,817.621467,122.099188,325.413343866,227.95286499960002
41069,4444475029,1241033,48.9,1.8,1451,9.0,4444.475029,1.241033,2173.348289181,80.000550522
29023,1799410880,11191324,56.3,45.82,42130,5.0,1799.41088,11.191324,1013.0683254399999,824.490065216
22047,1602476038,88659446,44.0,17.3,30241,2.0,1602.476038,88.659446,705.08945672,277.228354574
28125,1118149684,8806463,64.1,56.47,3800,8.0,1118.149684,8.806463,716.7339474439999,631.4191265548
51061,1678296035,9665552,45.5,16.45,72972,1.0,1678.296035,9.665552,763.624695925,276.0796977575
32005,1840283025,72182210,26.7,5.09,49488,4.0,1840.283025,72.18221,491.355567675,93.67040597249999
12037,1411539850,2270399638,,0.03,12451,8.0,1411.53985,2270.399638,,0.42346195499999995
18055,1404983953,8919619,55.4,42.64,30803,6.0,1404.983953,8.919619,778.3611099619999,599.0851575592
18139,1057069253,838340,72.6,65.83,16752,6.0,1057.069253,0.83834,767.4322776779998,695.8686892499
55131,1115362171,12999404,42.9,32.54,136761,1.0,1115.362171,12.999404,478.490371359,362.9388504434
29105,1980373787,8720826,62.7,15.51,36039,6.0,1980.373787,8.720826,1241.694364449,307.1559743637
42085,1741864529,25965918,34.1,22.34,110652,4.0,1741.864529,25.965918,593.975804389,389.1325357786
05031,1831541649,14320012,62.6,59.63,111231,3.0,1831.541649,14.320012,1146.545072274,1092.1482852987
29195,1956761965,29542462,88.1,72.17,23333,7.0,1956.761965,29.542462,1723.9072911649998,1412.1951101405
17193,1281999217,17833682,81.7,72.48,13877,6.0,1281.999217,17.833682,1047.3933602890002,929.1930324816001
17039,1029678323,19492326,70.8,67.64,15516,6.0,1029.678323,19.492326,729.012252684,696.4744176772001
32033,23016356483,23426584,3.8,0.56,9080,9.0,23016.356483,23.426584,874.6215463539999,128.8915963048
27049,1959878213,59112990,87.1,73.73,47582,6.0,1959.878213,59.11299,1707.0539235229999,1445.0182064449002
37173,1366810476,32416167,1.2,0.34,14117,9.0,1366.810476,32.416167,16.401725712,4.647155618400001
12101,1933694374,694082240,27.6,5.47,561891,1.0,1933.694374,694.08224,533.699647224,105.7730822578
12119,1442988379,58752792,41.7,5.95,129752,3.0,1442.988379,58.752792,601.726154043,85.8578085505
36059,736960644,437290667,0.4,0.15,1395774,1.0,736.960644,437.290667,2.9478425759999998,1.105440966
38091,1844441508,8435674,84.3,79.77,1798,8.0,1844.441508,8.435674,1554.864191244,1471.3109909316001
18163,604506338,8955935,34.7,32.56,180136,2.0,604.506338,8.955935,209.76369928600002,196.82726365280004
29071,2389725905,20813988,45.0,22.35,104682,1.0,2389.725905,20.813988,1075.3766572499999,534.1037397675
37011,640602136,445285,14.3,7.55,17806,9.0,640.602136,0.445285,91.606105448,48.365461268
54107,949229778,26590767,36.5,10.14,84296,3.0,949.229778,26.590767,346.46886897,96.2518994892
55007,3827694379,1460283594,9.9,4.58,16220,8.0,3827.694379,1460.283594,378.94174352100003,175.3084025582
47161,1190814528,86082696,19.5,4.68,13657,2.0,1190.814528,86.082696,232.20883296000002,55.7301199104
55097,2074252977,56835087,53.3,37.15,70377,4.0,2074.252977,56.835087,1105.576836741,770.5849809555001
45063,1810412793,151817364,17.8,8.31,293991,2.0,1810.412793,151.817364,322.253477154,150.4453030983
24003,1074343715,448054686,13.6,8.47,588261,1.0,1074.343715,448.054686,146.11074524,90.9969126605
55039,1863667255,119853823,67.1,56.63,104154,3.0,1863.667255,119.853823,1250.5207281049998,1055.3947665065
54101,1433479488,7146543,2.1,0.54,8378,9.0,1433.479488,7.146543,30.103069248,7.7407892352
55061,886951790,1921336269,77.1,66.88,20563,2.0,886.95179,1921.336269,683.8398300899999,593.193357152
48369,2281317978,11355762,100.0,79.03,9869,9.0,2281.317978,11.355762,2281.317978,1802.9255980134
40151,3331971779,9081295,99.7,29.73,8624,7.0,3331.971779,9.081295,3321.975863663,990.5952098967
21063,606888298,2595857,27.5,5.59,7354,8.0,606.888298,2.595857,166.89428195,33.9250558582
25003,2400592147,50709767,12.1,3.32,129026,3.0,2400.592147,50.709767,290.471649787,79.6996592804
29041,1945541994,40353307,77.4,55.31,7408,8.0,1945.541994,40.353307,1505.849503356,1076.0792768814
08103,8342275014,4868111,22.6,2.12,6529,9.0,8342.275014,4.868111,1885.3541531640003,176.85623029680002
08087,3316441489,34663098,72.3,31.61,29111,6.0,3316.441489,34.663098,2397.787196547,1048.3271546729
41045,25609051315,108997319,17.9,3.0,31571,6.0,25609.051315,108.997319,4584.020185384999,768.27153945
34023,800946846,35297517,6.2,4.33,863162,1.0,800.946846,35.297517,49.658704452,34.680998431800006
20167,2295402858,34126776,76.2,43.0,6691,9.0,2295.402858,34.126776,1749.0969777960001,987.02322894
17155,414649315,31195045,50.6,38.27,5637,8.0,414.649315,31.195045,209.81255339,158.68629285050002
46055,4689279882,42452623,99.4,32.54,1872,9.0,4689.279882,42.452623,4661.144202708,1525.8916736028
47111,795498343,246690,59.5,25.15,25216,1.0,795.498343,0.24669,473.321514085,200.06783326449997
05023,1434747664,98885396,31.7,9.64,24711,6.0,1434.747664,98.885396,454.815009488,138.3096748096
01109,1740645369,2339145,34.7,8.19,33009,6.0,1740.645369,2.339145,604.0039430430002,142.5588557211
16003,3529648934,17359846,16.7,1.83,4379,9.0,3529.648934,17.359846,589.451371978,64.5925754922
25005,1432549560,357457333,7.9,3.46,579200,1.0,1432.54956,357.457333,113.17141524,49.566214775999995
42107,2016509910,10820294,20.8,15.55,143049,4.0,2016.50991,10.820294,419.43406128000004,313.567291005
38103,3290664846,51166900,89.1,78.99,3982,9.0,3290.664846,51.1669,2931.982377786,2599.2961618554
37045,1202400601,10177696,35.2,15.15,99519,4.0,1202.400601,10.177696,423.24501155200005,182.16369105150002
05059,1592697317,18725599,17.1,4.66,33040,6.0,1592.697317,18.725599,272.35124120700004,74.2196949722
24021,1710961099,17635238,44.7,33.23,271717,1.0,1710.961099,17.635238,764.7996112530001,568.5523731977
17169,1132602759,10510632,74.0,48.91,6902,9.0,1132.602759,10.510632,838.12604166,553.9560094269
06051,7896625263,214695142,3.1,0.96,13195,7.0,7896.625263,214.695142,244.795383153,75.80760252479999
06109,5752133238,138668837,9.0,0.18,55620,4.0,5752.133238,138.668837,517.69199142,10.3538398284
35013,9863163862,17594250,29.3,3.29,219561,3.0,9863.163862,17.59425,2889.9070115659997,324.4980910598
13081,706237950,21408088,69.5,45.98,20128,6.0,706.23795,21.408088,490.83537524999997,324.7282094099999
05027,1984098878,1985830,11.9,1.94,22801,7.0,1984.098878,1.98583,236.10776648200002,38.4915182332
38039,1835486225,20446712,85.1,66.43,2306,9.0,1835.486225,20.446712,1561.998777475,1219.3134992675002
06095,2128287124,218615209,64.5,30.83,453491,2.0,2128.287124,218.615209,1372.7451949800002,656.1509203292001
19043,2016207829,36695624,86.3,62.5,17043,8.0,2016.207829,36.695624,1739.987356427,1260.1298931249999
48449,1052314636,50096807,53.6,12.57,31247,7.0,1052.314636,50.096807,564.0406448960001,132.27594974520002
54027,1658633561,10902927,35.5,9.97,23093,3.0,1658.633561,10.902927,588.814914155,165.3657660317
37125,1806810673,20885268,23.8,6.7,99727,3.0,1806.810673,20.885268,430.020940174,121.056315091
20009,2318705423,13926862,98.2,71.86,25493,7.0,2318.705423,13.926862,2276.968725386,1666.2217169678
38087,3147520240,10980611,97.4,37.55,706,9.0,3147.52024,10.980611,3065.6847137600002,1181.8938501199998
22083,1439031396,22771218,63.6,42.98,20043,3.0,1439.031396,22.771218,915.2239678560001,618.4956940008
31071,1474558344,5321553,97.9,16.12,1813,9.0,1474.558344,5.321553,1443.592618776,237.69880505280003
22099,1910038831,205294657,21.7,17.04,51767,2.0,1910.038831,205.294657,414.47842632699997,325.4706168024
01119,2340898915,24634880,35.4,5.4,12345,8.0,2340.898915,24.63488,828.67821591,126.40854141000001
01133,1587657470,48873867,11.1,2.41,23540,8.0,1587.65747,48.873867,176.22997917,38.26254502700001
12117,801288980,93135089,8.6,1.7,470856,1.0,801.28898,93.135089,68.91085228,13.62191266
28035,1207042883,10872917,10.2,2.43,78158,3.0,1207.042883,10.872917,123.118374066,29.331142056900003
26065,1440251655,11990765,53.3,45.96,284900,2.0,1440.251655,11.990765,767.6541321149999,661.9396606380001
20177,1409020132,30313507,47.1,28.96,178909,3.0,1409.020132,30.313507,663.6484821720001,408.0522302272
46061,1125562874,2003166,82.7,69.0,3461,8.0,1125.562874,2.003166,930.840496798,776.6383830599999
27061,6908685824,674252538,5.6,2.83,45014,6.0,6908.685824,674.252538,386.886406144,195.5158088192
08073,6676289550,22780358,96.9,37.27,5675,8.0,6676.28955,22.780358,6469.324573950001,2488.253115285
36053,1696054036,16691322,40.7,25.32,68016,2.0,1696.054036,16.691322,690.293992652,429.4408819152
36115,2152773115,38123568,36.5,21.81,61302,3.0,2152.773115,38.123568,785.762186975,469.5198163815
18081,829870738,3563935,59.6,55.38,161765,1.0,829.870738,3.563935,494.60295984799995,459.5824147044
48445,2302113089,5414060,100.0,87.27,11831,6.0,2302.113089,5.41406,2302.113089,2009.0540927702998
35021,5504963122,1162620,67.0,1.31,657,9.0,5504.963122,1.16262,3688.3252917400005,72.1150168982
01121,1908347120,60873859,20.9,8.52,82149,4.0,1908.34712,60.873859,398.8445480799999,162.591174624
55067,2255098143,44277570,19.6,12.68,19491,6.0,2255.098143,44.27757,441.9992360280001,285.9464445324
48155,1824378631,8514741,98.0,17.09,1095,9.0,1824.378631,8.514741,1787.8910583800002,311.7863080379
19021,1488981868,13798140,87.6,82.01,20823,7.0,1488.981868,13.79814,1304.348116368,1221.1140299468002
19129,1132940500,8316363,75.4,68.74,14484,2.0,1132.9405,8.316363,854.2371370000001,778.7832996999999
48385,1810812879,2346259,65.1,0.59,2758,9.0,1810.812879,2.346259,1178.839184229,10.6837959861
39041,1147743703,36698376,46.2,41.14,214124,1.0,1147.743703,36.698376,530.257590786,472.1817594142001
37067,1056284390,11652284,12.6,6.09,382590,2.0,1056.28439,11.652284,133.09183314,64.327719351
32510,374341371,32594082,1.7,,58639,3.0,374.341371,32.594082,6.3638033069999995,
19049,1523682218,8569306,76.4,67.68,99678,2.0,1523.682218,8.569306,1164.093214552,1031.2281251424001
48065,2383397227,10026604,98.9,58.17,5807,2.0,2383.397227,10.026604,2357.1798575029998,1386.4221669459
13261,1250646292,25211441,52.0,24.32,29616,6.0,1250.646292,25.211441,650.3360718399999,304.15717821439995
29223,1966281378,38535344,19.5,3.73,10974,9.0,1966.281378,38.535344,383.42486871,73.3422953994
45007,1848876935,108544449,38.1,12.28,203718,2.0,1848.876935,108.544449,704.4221122350001,227.042087618
56007,20455215119,171386122,56.7,3.69,14537,7.0,20455.215119,171.386122,11598.106972473,754.7974378911
30093,1859568269,1518178,15.0,1.52,35133,5.0,1859.568269,1.518178,278.93524035,28.265437688800002
17177,1461392058,1350223,84.6,73.97,44630,4.0,1461.392058,1.350223,1236.3376810679997,1080.9917053026
26087,1675677869,41080674,39.4,29.72,88619,1.0,1675.677869,41.080674,660.217080386,498.0114626668
22027,1954908517,32473223,14.5,2.13,14170,9.0,1954.908517,32.473223,283.461734965,41.6395514121
28161,1209914676,72140595,30.5,12.51,12481,9.0,1209.914676,72.140595,369.02397618000003,151.3603259676
26079,1449729130,28020186,7.0,3.05,17939,3.0,1449.72913,28.020186,101.4810391,44.216738465
22039,1715687375,44662183,41.6,23.37,32350,6.0,1715.687375,44.662183,713.725948,400.9561395375
47069,1729509838,6768751,37.3,13.13,25462,6.0,1729.509838,6.768751,645.107169574,227.0846417294
04003,16083192226,17650455,26.2,3.65,125447,3.0,16083.192226,17.650455,4213.796363211999,587.036516249
35023,8905761778,23581028,31.8,1.07,4178,9.0,8905.761778,23.581028,2832.032245404,95.29165102460001
38023,3266310800,86676913,76.1,62.01,2195,9.0,3266.3108,86.676913,2485.6625188,2025.43932708
06071,51976311092,96418406,0.3,0.15,2181654,1.0,51976.311092,96.418406,155.928933276,77.964466638
08083,5255990019,27208195,52.9,7.09,25849,6.0,5255.990019,27.208195,2780.418720051,372.6496923471
28023,1791173034,5073931,13.5,4.56,15615,9.0,1791.173034,5.073931,241.80835959,81.67749035039998
19125,1436123093,41484609,67.8,50.34,33414,6.0,1436.123093,41.484609,973.6914570539999,722.9443650162
31055,845399893,33511554,24.7,21.89,584526,2.0,845.399893,33.511554,208.81377357099998,185.0580365777
40057,1391491971,3800411,87.6,39.87,2488,9.0,1391.491971,3.800411,1218.9469665959998,554.7878488376999
29039,1228870903,62637821,73.6,21.84,14188,8.0,1228.870903,62.637821,904.4489846079999,268.3854052152
13059,308985572,4776726,5.9,1.64,128671,3.0,308.985572,4.776726,18.230148748,5.0673633808
16085,9492613292,177110437,1.9,0.27,11746,9.0,9492.613292,177.110437,180.35965254799999,25.6300558884
48275,2203098613,12587673,100.0,32.16,3353,9.0,2203.098613,12.587673,2203.098613,708.5165139407999
05103,1897739680,18183262,8.8,1.03,22650,7.0,1897.73968,18.183262,167.00109184000002,19.546718704
39037,1549077538,4244898,95.8,88.09,51881,6.0,1549.077538,4.244898,1484.016281404,1364.5824032241999
